video_date,video_title,video_url,timestamp_start,timestamp_end,timestamp_url,ticker,ticker_raw,company,event_type,action_inferred,confidence_rule_based,quote_segment,context_window,use_for_demo_portfolio,manual_verification_needed
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,28:28,28:44,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=1708s,MSFT,MSFT,Microsoft,holding_update,hold_or_portfolio_holding,0.65,Microsoft and Nvidia you have Alibaba.,"group. When you look through the list you'll see many great companies. Microsoft and Nvidia you have Alibaba. You have Salesforce. We have Spotify, Shopify, into it. I own a lot of these",False,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,28:36,28:51,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=1716s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,stocks. We have ASML. We have Netflix.,"You have Salesforce. We have Spotify, Shopify, into it. I own a lot of these stocks. We have ASML. We have Netflix. These are great AI companies. But there's one notable emission, one",False,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,28:28,28:44,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=1708s,NVDA,NVDA,Nvidia,holding_update,hold_or_portfolio_holding,0.65,Microsoft and Nvidia you have Alibaba.,"group. When you look through the list you'll see many great companies. Microsoft and Nvidia you have Alibaba. You have Salesforce. We have Spotify, Shopify, into it. I own a lot of these",False,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,28:33,28:49,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=1713s,SHOP,SHOP,Shopify,holding_update,hold_or_portfolio_holding,0.65,"Shopify, into it. I own a lot of these","Microsoft and Nvidia you have Alibaba. You have Salesforce. We have Spotify, Shopify, into it. I own a lot of these stocks. We have ASML. We have Netflix. These are great AI companies. But",False,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,28:31,28:47,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=1711s,SPOT,SPOT,Spotify,holding_update,hold_or_portfolio_holding,0.65,"You have Salesforce. We have Spotify,","you'll see many great companies. Microsoft and Nvidia you have Alibaba. You have Salesforce. We have Spotify, Shopify, into it. I own a lot of these stocks. We have ASML. We have Netflix.",False,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,35:22,35:33,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=2122s,TSLA,TSLA,Tesla,holding_update,hold_or_portfolio_holding,0.65,"moving on, we get to Tesla, which is a","bullish every single earnings report and I look forward to the next one. Now, moving on, we get to Tesla, which is a stock I don't own and in fact, I've been criticized as hating on the stock for",False,True
2025-07-24,"Google Stock Will Keep Going Higher, Here’s Why",https://www.youtube.com/watch?v=eEE3S-MvzEs,38:50,39:02,https://www.youtube.com/watch?v=eEE3S-MvzEs&t=2330s,TSLA,TSLA,Tesla,buy_or_add,buy_or_add,0.75,you're buying Tesla. The narrative is,leaves them with the narrative. The narrative is what you're investing in if you're buying Tesla. The narrative is what justifies the 100 plus PE ratio. The narrative that Tesla will be the,True,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,02:12,02:23,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=132s,AAPL,AAPL,Apple,holding_update,hold_or_portfolio_holding,0.65,"Costco, and Apple, highquality","beginning of my portfolio, some of my earliest companies were Microsoft, Costco, and Apple, highquality companies. And I've always had a preference for really, really good",False,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,39:35,39:46,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=2375s,AMZN,AMZN,Amazon,sell_or_reduce,sell_or_reduce,0.75,"of Amazon. Well, I'm of the belief, and","being able to give a great answer to that question, investors are selling out of Amazon. Well, I'm of the belief, and you may call me old-fashioned, but I don't believe you should sell out of a",False,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,41:32,41:46,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=2492s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,"ahead for Amazon. Now, moving on to the","will go from 210 to 220 to 240 up to 280 and beyond. There's a lot of growth ahead for Amazon. Now, moving on to the fail of the week. This time I have to go after a company that I own. It's a",False,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,02:12,02:23,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=132s,COST,COST,Costco,holding_update,hold_or_portfolio_holding,0.65,"Costco, and Apple, highquality","beginning of my portfolio, some of my earliest companies were Microsoft, Costco, and Apple, highquality companies. And I've always had a preference for really, really good",False,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,03:54,04:07,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=234s,CRM,CRM,Salesforce,holding_update,hold_or_portfolio_holding,0.65,Microsoft and Salesforce. With Microsoft,"perform well, I typically don't lose that much. We can take the example of Microsoft and Salesforce. With Microsoft alone in this portfolio alone, which this isn't my only position, I'm up",False,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,04:17,04:28,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=257s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,"like Google in this portfolio, are","that are mostly flat like ASML. Other companies that I've held for a while, like Google in this portfolio, are moving up well. But I'll note that even though those companies are great, not",False,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,05:33,05:45,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=333s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,"more of the same. More Google, more","earnings last week, but it's still a winner in the portfolio. Then we have more of the same. More Google, more Microsoft, more S&P Global, and my new starter position, which is Dualingo.",True,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,13:01,13:13,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=781s,MA,MA,Mastercard,holding_update,hold_or_portfolio_holding,0.65,Mastercard is a royalty on digital,"global travel. As global travel grows, so will the profits of booking holding. Mastercard is a royalty on digital spend. As digital spend grows globally, so will Mastercard. Netflix is a royalty",False,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,02:10,02:21,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=130s,MSFT,MSFT,Microsoft,holding_update,hold_or_portfolio_holding,0.65,"earliest companies were Microsoft,","investor I am, if we go back to the very beginning of my portfolio, some of my earliest companies were Microsoft, Costco, and Apple, highquality companies. And I've always had a",False,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,05:35,05:47,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=335s,MSFT,MSFT,Microsoft,buy_or_add,buy_or_add,0.75,"Microsoft, more S&P Global, and my new","winner in the portfolio. Then we have more of the same. More Google, more Microsoft, more S&P Global, and my new starter position, which is Dualingo. Now, if you're not familiar with",True,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,39:28,39:40,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=2368s,MSFT,MSFT,Microsoft,sell_or_reduce,sell_or_reduce,0.75,Azure growing faster and Andy Jasse not,"Amazon had an incredibly good report. But because of the optics of Microsoft Azure growing faster and Andy Jasse not being able to give a great answer to that question, investors are selling out",False,True
2025-08-04,"I Just Bought $10,000 of a Brand New High-Quality Stock",https://www.youtube.com/watch?v=7Oi1dqcI9pc,05:12,05:24,https://www.youtube.com/watch?v=7Oi1dqcI9pc&t=312s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,Netflix. Netflix is a company that I've,"but only in a different form. In the story fund, I have my top position being Netflix. Netflix is a company that I've talked about for years as being a misunderstood company. one of the best",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,04:15,04:29,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=255s,AMZN,AMZN,Amazon,buy_or_add,buy_or_add,0.75,"shares are Google, ASML, Amazon,","currently potential buys, and the ones that I'm looking at accumulating more shares are Google, ASML, Amazon, Salesforce, Equifax, and Dualingo. Those are ones that I think are in a buy",True,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,12:43,12:56,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=763s,AMZN,AMZN,Amazon,sell_or_reduce,sell_or_reduce,0.75,"years. Next, we get into Amazon, another","to hold this one and I believe it will still be a winner over the next 5 to 6 years. Next, we get into Amazon, another story fund position. It's moving up very close to the first position in the story",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,12:52,13:08,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=772s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,points that I've outlined with Amazon.,"fund. Now, a $135,000 position, $42,000 in the green. There's only four bullet points that I've outlined with Amazon. Amazon offers significant optionality by operating across high growth sectors.",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,26:04,26:17,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=1564s,COST,COST,Costco,buy_or_add,buy_or_add,0.75,"Next up, we have Costco. This isn't a","is still undervalued given its risks, given the probabilities in the future. Next up, we have Costco. This isn't a company that I've actually looked at that recently. It's been basically no",True,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,26:18,26:29,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=1578s,COST,COST,Costco,holding_update,hold_or_portfolio_holding,0.65,"while, you know that Costco is a company","executing business as usual. For those of you who have been watching me for a while, you know that Costco is a company that I've owned since the very beginning. It was one of the first",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,04:18,04:31,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=258s,CRM,CRM,Salesforce,buy_or_add,buy_or_add,0.75,"Salesforce, Equifax, and Dualingo. Those","that I'm looking at accumulating more shares are Google, ASML, Amazon, Salesforce, Equifax, and Dualingo. Those are ones that I think are in a buy territory. The ones that I'm holding are",True,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,34:56,35:10,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=2096s,CRM,CRM,Salesforce,holding_update,hold_or_portfolio_holding,0.65,we have Salesforce. This is one that's,"financial category. It's a $60,000 position, 13,400 in the green. Next up, we have Salesforce. This is one that's come under fire a lot more. Most investors have given up on Salesforce.",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,04:15,04:29,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=255s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,"shares are Google, ASML, Amazon,","currently potential buys, and the ones that I'm looking at accumulating more shares are Google, ASML, Amazon, Salesforce, Equifax, and Dualingo. Those are ones that I think are in a buy",True,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,20:29,20:40,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=1229s,GOOGL,GOOG,Alphabet,sell_or_reduce,sell_or_reduce,0.75,"we get into Alphabet. Now, I call it","about this stock, even if we go into a big sell-off or a market scare. Next up, we get into Alphabet. Now, I call it Google, but the official name is Alphabet because they do so much more",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,20:54,21:05,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=1254s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,on the side of a Google bull. I think,"That's why I believe that this is more of a battleground stock, but I'm firmly on the side of a Google bull. I think the company's going to do really well and my portfolio has represented that",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,19:12,19:27,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=1152s,MA,MA,Mastercard,holding_update,hold_or_portfolio_holding,0.65,"Mastercard, the investment thesis is so","It's a $113,000 position. $41,000 of that being gains. When I look at Mastercard, the investment thesis is so simple. A couple bullet points really outlines why this company is so great.",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,04:29,04:43,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=269s,META,META,Meta Platforms,holding_update,hold_or_portfolio_holding,0.65,"are Meta, Door Dash, FICO, Msei,","basically the rest of my portfolio. And then ones that I have on my watch list are Meta, Door Dash, FICO, Msei, Shopify, Spotify, and Uber. These are all incredible platform-based companies.",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,16:20,16:31,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=980s,MSFT,MSFT,Microsoft,holding_update,hold_or_portfolio_holding,0.65,"Microsoft, is another one that's in a","why it's my biggest position. And the next one we're looking at here, which is Microsoft, is another one that's in a very strong position. This is an $80,000 position with 40,000 of that being",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,09:14,09:26,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=554s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,"we get to Netflix, which is the second","social media backlash. We'll see if that's temporary or not. Now, next up, we get to Netflix, which is the second largest position in my portfolio. This one's also in the story fund, but it's",False,True
2025-08-20,Here's A Full Look At My $1.3 Million Stock Portfolio,https://www.youtube.com/watch?v=mhTESKGuBWQ,12:37,12:48,https://www.youtube.com/watch?v=mhTESKGuBWQ&t=757s,NFLX,NFLX,Netflix,sell_or_reduce,sell_or_reduce,0.75,trimming my Netflix position. I continue,"down a bit and that's fine, but it's something to keep notice of. So, I'm not trimming my Netflix position. I continue to hold this one and I believe it will still be a winner over the next 5 to 6",False,True
2025-09-03,Google Just Won Its Case - What Investors Should Do Now,https://www.youtube.com/watch?v=APkIKqJKrOk,31:07,31:21,https://www.youtube.com/watch?v=APkIKqJKrOk&t=1867s,F,F,Ford,holding_update,hold_or_portfolio_holding,0.65,14 Ford PE ratio. The stock has gone,"is in a better position right now. First of all, we have Lululemon with a 13 to 14 Ford PE ratio. The stock has gone down around 46% year-to- date. So, a massive decline in stock price. It's",False,True
2025-09-03,Google Just Won Its Case - What Investors Should Do Now,https://www.youtube.com/watch?v=APkIKqJKrOk,00:10,00:24,https://www.youtube.com/watch?v=APkIKqJKrOk&t=10s,GOOGL,GOOG,Alphabet,sell_or_reduce,sell_or_reduce,0.75,decided that Google will avoid the worst,"for the better part of 5 years is now finally seeing an end. Judge Meta has decided that Google will avoid the worst possible outcome, which of course was selling off Chrome. The Chrome browser",False,True
2025-09-03,Google Just Won Its Case - What Investors Should Do Now,https://www.youtube.com/watch?v=APkIKqJKrOk,01:12,01:24,https://www.youtube.com/watch?v=APkIKqJKrOk&t=72s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,valuation of Google as I continue to,"this is a clearing event for Google, what it means for their future, and the valuation of Google as I continue to hold this company is one of my larger positions. We also have Google's",False,True
2025-09-03,Google Just Won Its Case - What Investors Should Do Now,https://www.youtube.com/watch?v=APkIKqJKrOk,02:13,02:24,https://www.youtube.com/watch?v=APkIKqJKrOk&t=133s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,Google when it was most in question and,"once again right on Google. He's one of the few that stuck his neck out on Google when it was most in question and said that he's long the company, that it's undervalued. But even after this",True,True
2025-09-03,Google Just Won Its Case - What Investors Should Do Now,https://www.youtube.com/watch?v=APkIKqJKrOk,31:00,31:14,https://www.youtube.com/watch?v=APkIKqJKrOk&t=1860s,LULU,LULU,Lululemon,holding_update,hold_or_portfolio_holding,0.65,"Crocs and Lululemon, and see which one","to take a look at these battered down athletic and fashion brands, ones like Crocs and Lululemon, and see which one is in a better position right now. First of all, we have Lululemon with a 13 to",False,True
2025-09-03,Google Just Won Its Case - What Investors Should Do Now,https://www.youtube.com/watch?v=APkIKqJKrOk,05:35,05:48,https://www.youtube.com/watch?v=APkIKqJKrOk&t=335s,META,META,Meta Platforms,sell_or_reduce,sell_or_reduce,0.75,"the very beginning, Judge Meta talks","decision, we have the full decision here. There's 230 pages of this. And at the very beginning, Judge Meta talks about the reason why he isn't forcing Google to sell Chrome. And the basis of",False,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,25:59,26:10,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=1559s,AAPL,AAPL,Apple,sell_or_reduce,sell_or_reduce,0.75,"this iPhone, the big feature is that","just a bit too thick."" I've literally never heard someone say that. But in this iPhone, the big feature is that it's thinner. Apparently, that's a big selling point for people. They want a",False,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,27:14,27:25,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=1634s,AAPL,AAPL,Apple,buy_or_add,buy_or_add,0.75,"I'll buy eight, please. Your iPhone","naturally. I'd love to take some of these to my sister for her birthday. I'll buy eight, please. Your iPhone displays your words in their language and can even read them out loud if",True,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,28:59,29:11,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=1739s,AAPL,AAPL,Apple,holding_update,hold_or_portfolio_holding,0.65,up an iPhone whenever their boss asks,think people are going to walk around in offices with AirPods constantly holding up an iPhone whenever their boss asks them something. I don't think they're going to want to do that. And despite,False,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,17:08,17:22,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=1028s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,"struggle for Amazon. On the flip side,","Anthropic. They're trying to get their own open AI, but that's been the struggle for Amazon. On the flip side, Amazon benefits from having by far the most companies using AWS. In fact, the",False,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,21:30,21:42,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=1290s,AMZN,AMZN,Amazon,buy_or_add,buy_or_add,0.75,"Amazon. Now, the reason I'm buying","to OpenAI and XAI, this is also a massive tailwind to both Google and Amazon. Now, the reason I'm buying Google in particular today is because I strongly believe that even though this",True,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,02:12,02:26,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=132s,COST,COST,Costco,holding_update,hold_or_portfolio_holding,0.65,"Then after Mastercard, we have Costco.","financial category. We have S&P Global is number one. Then we have Mastercard. Then after Mastercard, we have Costco. That's one of the largest companies in my portfolio. After Costco, we have",False,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,00:01,00:13,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=1s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,"company is Google. Now, you may be","Joseph Carlson Show, I'm buying $10,000 more of a stock I already own. The company is Google. Now, you may be asking, Joseph, why are you buying a company that's at all-time highs? Why",True,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,03:44,03:57,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=224s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,stock. My average share price for Google,"anchoring bias where you become anchored to a certain stock price with a certain stock. My average share price for Google in the passive income portfolio is about 176. Now in the story fund, it's a lot",False,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,02:11,02:24,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=131s,MA,MA,Mastercard,holding_update,hold_or_portfolio_holding,0.65,is number one. Then we have Mastercard.,"biggest holdings are actually in the financial category. We have S&P Global is number one. Then we have Mastercard. Then after Mastercard, we have Costco. That's one of the largest companies in",False,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,02:20,02:31,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=140s,MSFT,MSFT,Microsoft,holding_update,hold_or_portfolio_holding,0.65,Microsoft. This one's made its way to,"That's one of the largest companies in my portfolio. After Costco, we have Microsoft. This one's made its way to number four. You can see the size is just bigger than Google. And then in",False,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,32:28,32:39,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=1948s,NFLX,NFLX,Netflix,buy_or_add,buy_or_add,0.75,"Netflix would fail, that that company","The moat was under question. The amount of times that I heard people saying that Netflix would fail, that that company was a terrible investment, that I've made a terrible mistake from buying it,",True,True
2025-09-10,"I’m Buying $10,000 Of This Stock, Here’s Why",https://www.youtube.com/watch?v=xi9TQ4rvRBk,06:58,07:11,https://www.youtube.com/watch?v=xi9TQ4rvRBk&t=418s,ORCL,ORCL,Oracle,buy_or_add,buy_or_add,0.75,Oracle. Investors are still trying to,"ago. Now, finally, the third reason why Google's a buy today has more to do with Oracle. Investors are still trying to make sense of what happened with Oracle yesterday. A stock that's already",True,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,16:04,16:15,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=964s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,expectations for this one. Amazon is,"it's such an incredibly managed company for the long term that I have very high expectations for this one. Amazon is also a very large position here, $141,000,",False,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,13:26,13:41,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=806s,COST,COST,Costco,holding_update,hold_or_portfolio_holding,0.65,"category. We have Costco an $82,000","could reacelerate revenue growth to some extent. Now we move on to the consumer category. We have Costco an $82,000 position, $47,000, 600 in gain. So over half this position is gains and on top",False,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,13:51,14:04,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=831s,COST,COST,Costco,sell_or_reduce,sell_or_reduce,0.75,my buy history of Costco. This is the,riskadjusted returns and gains out of these companies. And I want to show you my buy history of Costco. This is the buy history and sell history. You'll notice there's no sells. I I'm not,False,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,14:24,14:38,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=864s,COST,COST,Costco,buy_or_add,buy_or_add,0.75,When did I stop buying Costco? I stopped,about there was the last time I bought the stock. So right at a 40 PE ratio. When did I stop buying Costco? I stopped buying it when the stock traded up like crazy. When the valuation went up,True,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,12:22,12:34,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=742s,CRM,CRM,Salesforce,holding_update,hold_or_portfolio_holding,0.65,have the dreaded Salesforce. This is one,"but it's getting closer to that category of just being a hold. Now, next up, we have the dreaded Salesforce. This is one of the few companies that I'm in the red and I don't like that. I like every",False,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,13:18,13:30,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=798s,CRM,CRM,Salesforce,sell_or_reduce,sell_or_reduce,0.75,quality could raise for Salesforce. the,don't also want to be selling it as of yet. I believe there's a chance that the quality could raise for Salesforce. the margins could go up and I believe they could reacelerate revenue growth to some,False,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,21:57,22:10,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=1317s,DIS,DIS,Disney,holding_update,hold_or_portfolio_holding,0.65,"of course owned by Disney. Now, this has","show, Jimmy Kimmel Live, being taken off the air off of an ABC channel, which is of course owned by Disney. Now, this has sparked an eruption of discourse of people saying that it's censorship, it's",False,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,10:18,10:31,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=618s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,"So, I became convinced that Google was","dramatically in stock price because of a narrative that you determine is false. So, I became convinced that Google was one of the most dislocated companies, undervalued companies, highquality",True,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,10:36,10:55,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=636s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,"also own a lot of Google. I have $54,000","of it, $25,000 of gains in the passive income portfolio. In the story fund, I also own a lot of Google. I have $54,000 of this company with $31,000 of it being gains. Now, you can do some simple math",False,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,05:40,05:53,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=340s,MA,MA,Mastercard,holding_update,hold_or_portfolio_holding,0.65,"start things here with Mastercard, which","with sound temperament, disciplined, and well-judged portfolio management. We start things here with Mastercard, which has had phenomenal returns. $40,000 worth of gains. And this is a company",False,True
2025-09-19,What I'm Buying And Selling In my $1.3 Million Portfolio,https://www.youtube.com/watch?v=M6Aq_8TLROs,11:23,11:36,https://www.youtube.com/watch?v=M6Aq_8TLROs&t=683s,MSFT,MSFT,Microsoft,buy_or_add,buy_or_add,0.85,"buy. Next up, we have Microsoft. This","the future. Now, I consider Google today shifting from a strong buy to a soft buy. Next up, we have Microsoft. This one, I think, is rather simple. The company's super good, but it's trading",True,True
